created_at,id,id_str,text,truncated,entities,metadata,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,user,geo,coordinates,place,contributors,retweeted_status,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang
Sun Jan 12 19:56:02 +0000 2020,1216448772894609408,1216448772894609408,"RT @APROTRAD: Traducteurs, avez-vous vu le dernier Star Wars ? Fan de la saga ou pas, la Guerre des étoiles ne laisse aucun linguiste indif…",False,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'APROTRAD', 'name': 'APROTRAD', 'id': 2348582786, 'id_str': '2348582786', 'indices': [3, 12]}], 'urls': []}","{'iso_language_code': 'fr', 'result_type': 'recent'}","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,"{'id': 628334624, 'id_str': '628334624', 'name': 'Lucie 双葉🌱', 'screen_name': 'Nyctalophobie', 'location': 'Val-de-Marne, Ile-de-France', 'description': 'Traductrice le jour, 出不精 et 怠け者 le soir.', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 39, 'friends_count': 153, 'listed_count': 2, 'created_at': 'Fri Jul 06 12:27:22 +0000 2012', 'favourites_count': 248, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 350, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '000000', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/875450001467551745/dcB8-_wE_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/875450001467551745/dcB8-_wE_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/628334624/1401447539', 'profile_link_color': '4A1A26', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'regular'}",,,,,"{'created_at': 'Wed Jan 08 14:51:33 +0000 2020', 'id': 1214922593796575232, 'id_str': '1214922593796575232', 'text': 'Traducteurs, avez-vous vu le dernier Star Wars\u2009? Fan de la saga ou pas, la Guerre des étoiles ne laisse aucun lingu… https://t.co/BuSBdFqliF', 'truncated': True, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/BuSBdFqliF', 'expanded_url': 'https://twitter.com/i/web/status/1214922593796575232', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}, 'metadata': {'iso_language_code': 'fr', 'result_type': 'recent'}, 'source': '<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 2348582786, 'id_str': '2348582786', 'name': 'APROTRAD', 'screen_name': 'APROTRAD', 'location': 'Centre, France', 'description': 'La petite association qui monte, qui rayonne, qui sème des idées et qui fait avancer les métiers de la traduction', 'url': 'https://t.co/qdEVsGi43v', 'entities': {'url': {'urls': [{'url': 'https://t.co/qdEVsGi43v', 'expanded_url': 'http://www.aprotrad.org', 'display_url': 'aprotrad.org', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 899, 'friends_count': 103, 'listed_count': 30, 'created_at': 'Mon Feb 17 14:40:46 +0000 2014', 'favourites_count': 425, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 910, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'E3EDDF', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme3/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme3/bg.gif', 'profile_background_tile': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/448390828184969216/Gm8LqHBk_normal.png', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/448390828184969216/Gm8LqHBk_normal.png', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/2348582786/1480018848', 'profile_link_color': '088253', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'E3E2DE', 'profile_text_color': '634047', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 6, 'favorite_count': 4, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'fr'}",False,6,0,False,False,fr
Sun Jan 12 19:50:08 +0000 2020,1216447289574805507,1216447289574805507,George Lucas and James Cameron discussing science fiction and Star Wars https://t.co/bUGjFFbspz https://t.co/82UiCC5Fr6,False,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/bUGjFFbspz', 'expanded_url': 'https://www.youtube.com/watch?v=fv9Jq_mCJEo', 'display_url': 'youtube.com/watch?v=fv9Jq_…', 'indices': [72, 95]}], 'media': [{'id': 1216447288509419522, 'id_str': '1216447288509419522', 'indices': [96, 119], 'media_url': 'http://pbs.twimg.com/media/EOGwXSeXUAI45i_.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EOGwXSeXUAI45i_.jpg', 'url': 'https://t.co/82UiCC5Fr6', 'display_url': 'pic.twitter.com/82UiCC5Fr6', 'expanded_url': 'https://twitter.com/mosene_/status/1216447289574805507/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 480, 'h': 360, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 480, 'h': 360, 'resize': 'fit'}, 'small': {'w': 480, 'h': 360, 'resize': 'fit'}}}]}","{'media': [{'id': 1216447288509419522, 'id_str': '1216447288509419522', 'indices': [96, 119], 'media_url': 'http://pbs.twimg.com/media/EOGwXSeXUAI45i_.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EOGwXSeXUAI45i_.jpg', 'url': 'https://t.co/82UiCC5Fr6', 'display_url': 'pic.twitter.com/82UiCC5Fr6', 'expanded_url': 'https://twitter.com/mosene_/status/1216447289574805507/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 480, 'h': 360, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 480, 'h': 360, 'resize': 'fit'}, 'small': {'w': 480, 'h': 360, 'resize': 'fit'}}}]}","{'iso_language_code': 'en', 'result_type': 'recent'}","<a href=""https://twitter.com/mosene_"" rel=""nofollow"">mosene</a>",,,,,,"{'id': 1123844856571363328, 'id_str': '1123844856571363328', 'name': 'mosene', 'screen_name': 'mosene_', 'location': '', 'description': 'movie and series news aggregated by autobot from @pounty | Sources: https://t.co/X1bSGdibj6', 'url': None, 'entities': {'description': {'urls': [{'url': 'https://t.co/X1bSGdibj6', 'expanded_url': 'http://github.com/pounty/mosene', 'display_url': 'github.com/pounty/mosene', 'indices': [68, 91]}]}}, 'protected': False, 'followers_count': 42, 'friends_count': 0, 'listed_count': 2, 'created_at': 'Thu May 02 07:01:08 +0000 2019', 'favourites_count': 5, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 33414, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '000000', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1123846782679691264/uWsYQr0h_normal.png', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1123846782679691264/uWsYQr0h_normal.png', 'profile_link_color': '19CF86', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '000000', 'profile_text_color': '000000', 'profile_use_background_image': False, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",,,,,False,0,0,False,False,False,en
Sun Jan 12 19:17:53 +0000 2020,1216439173554626568,1216439173554626568,@ureallykicking @Nanny_Lu_Who @Destado1 @JamieWalton So he doesn’t understand Star Wars science. This is the kind o… https://t.co/P8nzjlKLdO,True,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'ureallykicking', 'name': 'Ulysses_The_Electrician', 'id': 117872151, 'id_str': '117872151', 'indices': [0, 15]}, {'screen_name': 'Nanny_Lu_Who', 'name': 'Nanny Loos', 'id': 2863312222, 'id_str': '2863312222', 'indices': [16, 29]}, {'screen_name': 'Destado1', 'name': 'Destado 1', 'id': 18306822, 'id_str': '18306822', 'indices': [30, 39]}, {'screen_name': 'JamieWalton', 'name': 'Jamie Walton', 'id': 19325034, 'id_str': '19325034', 'indices': [40, 52]}], 'urls': [{'url': 'https://t.co/P8nzjlKLdO', 'expanded_url': 'https://twitter.com/i/web/status/1216439173554626568', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}","{'iso_language_code': 'en', 'result_type': 'recent'}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1216436605998764032,1216436605998764032,117872151,117872151,ureallykicking,"{'id': 406556078, 'id_str': '406556078', 'name': 'Scott Nash 🎈🐜', 'screen_name': 'RealScottNash', 'location': 'Gotham, Woodbury ,Nar Shaddaa', 'description': 'Writer, Gamer of boards & consoles, Battlefronter, Droid-lover, 197th Imperial Legion, Podcaster, Evolved Human', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 288, 'friends_count': 286, 'listed_count': 34, 'created_at': 'Sun Nov 06 21:32:25 +0000 2011', 'favourites_count': 34058, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 30025, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1192932888033017860/MAQr1S7N_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1192932888033017860/MAQr1S7N_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/406556078/1573645551', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",,,,,False,0,2,False,False,en
Sun Jan 12 19:11:45 +0000 2020,1216437629056626688,1216437629056626688,"RT @APROTRAD: Traducteurs, avez-vous vu le dernier Star Wars ? Fan de la saga ou pas, la Guerre des étoiles ne laisse aucun linguiste indif…",False,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'APROTRAD', 'name': 'APROTRAD', 'id': 2348582786, 'id_str': '2348582786', 'indices': [3, 12]}], 'urls': []}","{'iso_language_code': 'fr', 'result_type': 'recent'}","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",,,,,,"{'id': 2348582786, 'id_str': '2348582786', 'name': 'APROTRAD', 'screen_name': 'APROTRAD', 'location': 'Centre, France', 'description': 'La petite association qui monte, qui rayonne, qui sème des idées et qui fait avancer les métiers de la traduction', 'url': 'https://t.co/qdEVsGi43v', 'entities': {'url': {'urls': [{'url': 'https://t.co/qdEVsGi43v', 'expanded_url': 'http://www.aprotrad.org', 'display_url': 'aprotrad.org', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 899, 'friends_count': 103, 'listed_count': 30, 'created_at': 'Mon Feb 17 14:40:46 +0000 2014', 'favourites_count': 425, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 910, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'E3EDDF', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme3/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme3/bg.gif', 'profile_background_tile': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/448390828184969216/Gm8LqHBk_normal.png', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/448390828184969216/Gm8LqHBk_normal.png', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/2348582786/1480018848', 'profile_link_color': '088253', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'E3E2DE', 'profile_text_color': '634047', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",,,,,"{'created_at': 'Wed Jan 08 14:51:33 +0000 2020', 'id': 1214922593796575232, 'id_str': '1214922593796575232', 'text': 'Traducteurs, avez-vous vu le dernier Star Wars\u2009? Fan de la saga ou pas, la Guerre des étoiles ne laisse aucun lingu… https://t.co/BuSBdFqliF', 'truncated': True, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/BuSBdFqliF', 'expanded_url': 'https://twitter.com/i/web/status/1214922593796575232', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}, 'metadata': {'iso_language_code': 'fr', 'result_type': 'recent'}, 'source': '<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 2348582786, 'id_str': '2348582786', 'name': 'APROTRAD', 'screen_name': 'APROTRAD', 'location': 'Centre, France', 'description': 'La petite association qui monte, qui rayonne, qui sème des idées et qui fait avancer les métiers de la traduction', 'url': 'https://t.co/qdEVsGi43v', 'entities': {'url': {'urls': [{'url': 'https://t.co/qdEVsGi43v', 'expanded_url': 'http://www.aprotrad.org', 'display_url': 'aprotrad.org', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 899, 'friends_count': 103, 'listed_count': 30, 'created_at': 'Mon Feb 17 14:40:46 +0000 2014', 'favourites_count': 425, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 910, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'E3EDDF', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme3/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme3/bg.gif', 'profile_background_tile': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/448390828184969216/Gm8LqHBk_normal.png', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/448390828184969216/Gm8LqHBk_normal.png', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/2348582786/1480018848', 'profile_link_color': '088253', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'E3E2DE', 'profile_text_color': '634047', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 6, 'favorite_count': 4, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'fr'}",False,6,0,False,False,fr
Sun Jan 12 18:30:39 +0000 2020,1216427284955045889,1216427284955045889,RT @ImagineeringED: Join us for an exciting exploration of the real-world science behind the greatest space fantasy of all time in our enga…,False,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'ImagineeringED', 'name': 'Imagineering Education', 'id': 1071834823, 'id_str': '1071834823', 'indices': [3, 18]}], 'urls': []}","{'iso_language_code': 'en', 'result_type': 'recent'}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,"{'id': 1042895065, 'id_str': '1042895065', 'name': 'StarWarsinClass', 'screen_name': 'StarWarsinClass', 'location': 'Greenville, SC', 'description': 'A community for educators and fans alike that provides resources and inspiration for teaching and learning with Star Wars. Managed by @ImagineeringEd. #GoRogues', 'url': 'https://t.co/NIza1a5lle', 'entities': {'url': {'urls': [{'url': 'https://t.co/NIza1a5lle', 'expanded_url': 'http://www.starwarsintheclassroom.com', 'display_url': 'starwarsintheclassroom.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 7820, 'friends_count': 3298, 'listed_count': 284, 'created_at': 'Fri Dec 28 18:44:18 +0000 2012', 'favourites_count': 24130, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 19873, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '02090D', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/867792159151468544/QSzRANlG_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/867792159151468544/QSzRANlG_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1042895065/1548033480', 'profile_link_color': '0084B4', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",,,,,"{'created_at': 'Sun Jan 12 18:15:49 +0000 2020', 'id': 1216423551114403840, 'id_str': '1216423551114403840', 'text': 'Join us for an exciting exploration of the real-world science behind the greatest space fantasy of all time in our… https://t.co/uxKUzTJ5qP', 'truncated': True, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/uxKUzTJ5qP', 'expanded_url': 'https://twitter.com/i/web/status/1216423551114403840', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}]}, 'metadata': {'iso_language_code': 'en', 'result_type': 'recent'}, 'source': '<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 1071834823, 'id_str': '1071834823', 'name': 'Imagineering Education', 'screen_name': 'ImagineeringED', 'location': 'Greenville, SC', 'description': ""Inspired by Disney's Imagineers, we assist in creating engaging and immersive experiences for schools, museums, and other learning environments. #ImagineeringEd"", 'url': 'https://t.co/3x7Eijczlu', 'entities': {'url': {'urls': [{'url': 'https://t.co/3x7Eijczlu', 'expanded_url': 'https://imagineeringed.wixsite.com/website', 'display_url': 'imagineeringed.wixsite.com/website', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 2940, 'friends_count': 2061, 'listed_count': 221, 'created_at': 'Tue Jan 08 19:47:53 +0000 2013', 'favourites_count': 6714, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 7937, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '022330', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme15/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme15/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1214374563229945856/4ATpHqK9_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1214374563229945856/4ATpHqK9_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1071834823/1578365829', 'profile_link_color': '0084B4', 'profile_sidebar_border_color': 'A8C7F7', 'profile_sidebar_fill_color': 'C0DFEC', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 1, 'favorite_count': 3, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'en'}",False,1,0,False,False,en
Sun Jan 12 18:27:31 +0000 2020,1216426495536717824,1216426495536717824,"STLNorthSider: Photos of the week: First Fridays at the St. Louis Science Center: Star Wars
https://t.co/yd83K0AgjI https://t.co/K0ICC2IWya",False,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/yd83K0AgjI', 'expanded_url': 'https://zurl.co/FRQZ', 'display_url': 'zurl.co/FRQZ', 'indices': [92, 115]}], 'media': [{'id': 1216419741381775360, 'id_str': '1216419741381775360', 'indices': [116, 139], 'media_url': 'http://pbs.twimg.com/media/EOGXT1bVUAAGAsf.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EOGXT1bVUAAGAsf.jpg', 'url': 'https://t.co/K0ICC2IWya', 'display_url': 'pic.twitter.com/K0ICC2IWya', 'expanded_url': 'https://twitter.com/STLNorthSider/status/1216419743776641024/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 800, 'resize': 'fit'}, 'small': {'w': 680, 'h': 453, 'resize': 'fit'}, 'large': {'w': 1200, 'h': 800, 'resize': 'fit'}}, 'source_status_id': 1216419743776641024, 'source_status_id_str': '1216419743776641024', 'source_user_id': 241724584, 'source_user_id_str': '241724584'}]}","{'media': [{'id': 1216419741381775360, 'id_str': '1216419741381775360', 'indices': [116, 139], 'media_url': 'http://pbs.twimg.com/media/EOGXT1bVUAAGAsf.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EOGXT1bVUAAGAsf.jpg', 'url': 'https://t.co/K0ICC2IWya', 'display_url': 'pic.twitter.com/K0ICC2IWya', 'expanded_url': 'https://twitter.com/STLNorthSider/status/1216419743776641024/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 800, 'resize': 'fit'}, 'small': {'w': 680, 'h': 453, 'resize': 'fit'}, 'large': {'w': 1200, 'h': 800, 'resize': 'fit'}}, 'source_status_id': 1216419743776641024, 'source_status_id_str': '1216419743776641024', 'source_user_id': 241724584, 'source_user_id_str': '241724584'}]}","{'iso_language_code': 'en', 'result_type': 'recent'}","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",,,,,,"{'id': 1091453519536812032, 'id_str': '1091453519536812032', 'name': 'MetroSTL.com', 'screen_name': 'MetroSTL_com', 'location': 'St Louis, MO', 'description': 'Bringing you local news and views from St. Louis, MO. Also see our print publications: @STLNorthSider and @STLSouthSider.', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 69, 'friends_count': 3, 'listed_count': 0, 'created_at': 'Fri Feb 01 21:49:32 +0000 2019', 'favourites_count': 1, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 374, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1158780724188778497/ZMFrkR10_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1158780724188778497/ZMFrkR10_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1091453519536812032/1565109830', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",,,,,False,0,0,False,False,False,en
Sun Jan 12 18:20:06 +0000 2020,1216424631588065282,1216424631588065282,"Photos of the week: First Fridays at the St. Louis Science Center: Star Wars
https://t.co/yd83K0AgjI… https://t.co/E2gJ7vVf1w",True,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/yd83K0AgjI', 'expanded_url': 'https://zurl.co/FRQZ', 'display_url': 'zurl.co/FRQZ', 'indices': [77, 100]}, {'url': 'https://t.co/E2gJ7vVf1w', 'expanded_url': 'https://twitter.com/i/web/status/1216424631588065282', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [102, 125]}]}","{'iso_language_code': 'en', 'result_type': 'recent'}","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",,,,,,"{'id': 1091453519536812032, 'id_str': '1091453519536812032', 'name': 'MetroSTL.com', 'screen_name': 'MetroSTL_com', 'location': 'St Louis, MO', 'description': 'Bringing you local news and views from St. Louis, MO. Also see our print publications: @STLNorthSider and @STLSouthSider.', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 69, 'friends_count': 3, 'listed_count': 0, 'created_at': 'Fri Feb 01 21:49:32 +0000 2019', 'favourites_count': 1, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 374, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1158780724188778497/ZMFrkR10_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1158780724188778497/ZMFrkR10_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1091453519536812032/1565109830', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",,,,,False,0,0,False,False,False,en
